Reaction,fc,pval,Ges1_A_D,Ges1_P_D,rxnNames,subSystem,geneRules,kegg,source
CYTK3,1,0,46.61243656440042,NA,Cytidylate Kinase (CMP) (GTP),Nucleotide interconversion,26289.1 or 26289.2,NA,PMID:10215863
CYTK4,1,0,128.49183853075058,NA,Cytidylate Kinase (dCMP) (GTP),Nucleotide interconversion,26289.1 or 26289.2,NA,PMID:10215863
DNDPt28m,0.9236711445035445,0,36.75047645229995,1.458212758749586,Transport of dCDP via dGDP Antiport,"Transport, mitochondrial",60386.1,NA,PMID:11226231
DOPACHRMISO,1,0,4.954017500928405,NA,L-Dopachrome Isomerase 1,Tyrosine metabolism,7299.1,NA,PMID:5294951
DOPAtu,1,0,718.5296198574066,NA,Transport of Dopamine via Uniport,"Transport, extracellular",6581.1 or 6582.2 or 6582.1 or 6584.1,NA,PMID:12883891
DURIt,-1,0,-324.11465352392196,NA,Transport of Deoxyuridine via_Diffusion,"Transport, extracellular",3177.1,NA,PMID:10899995
ELAIDt,1.2447218161684126,0,0.6900053252113583,-6.329104740332655,Fatty Acid Transport via Diffusion,"Transport, extracellular",11001.1,NA,"PMID:11788354,PMID:12864740"
EX_2425dhvitd3[e],-0.6431188077493661,0,0.5929996044687247,2.7302329857893093,"Exchange of 24R, 25-Dihydroxyvitamin D3",Exchange/demand reaction,NA,NA,NA
EX_abt[e],1,0,286.39811769827605,NA,Exchange of L-Arabinitol,Exchange/demand reaction,NA,NA,NA
EX_adrnl[e],-0.8009423019812559,0,-193.63010420463235,-21.40188653889745,Exchange of Adrenaline,Exchange/demand reaction,NA,NA,NA
EX_atp[e],0.41836170788223864,0,-34.866844073194265,-85.02500123926997,Exchange of ATP,Exchange/demand reaction,NA,NA,NA
EX_biocyt[e],-1,0,-6.663109377903904,NA,Exchange of Biocytin,Exchange/demand reaction,NA,NA,NA
EX_co[e],-0.6508148709513072,0,0.7819530570003019,3.696777518557862,Exchange of Carbon Monoxide,Exchange/demand reaction,NA,NA,NA
EX_crn[e],-1,0,-530.841037109375,NA,Exchange of L-Carnitine,Exchange/demand reaction,NA,NA,NA
EX_crvnc[e],1,0,400.9956561033726,NA,Exchange of Nc22:6,Exchange/demand reaction,NA,NA,NA
EX_dag_hs[e],0.7485414325130412,0,-41.1794889504062,-286.34555314259677,Exchange of Diglyceride,Exchange/demand reaction,NA,NA,NA
EX_dlnlcg[e],0.39778591506432726,0,0.6105548503239719,0.2630479578655407,Exchange of Dihomo-Gamma-Linolenic Acid (N-6),Exchange/demand reaction,NA,NA,NA
EX_dopa[e],-1,0,-718.5296198574066,NA,Exchange of Dopamine,Exchange/demand reaction,NA,NA,NA
EX_eicostet[e],0.5898459017381725,0,0.7164660790553703,0.18483646639518012,Exchange of Eicosatetranoic Acid,Exchange/demand reaction,NA,NA,NA
EX_fucgalfucgalacglcgalgluside_hs[e],1,0,0.6914419231791937,NA,Exchange of (Gal)3 (Glc)1 (GlcNac)1 (LFuc)2 (Cer)1,Exchange/demand reaction,NA,NA,NA
EX_hestratriol[e],1,0,1.8695971818664028,NA,"Exchange of 4, 17 Dihydroxy Estradiol",Exchange/demand reaction,NA,NA,NA
EX_leuktrA4[e],-1,0,-460.0519696660519,NA,Exchange of Leukotriene A4,Exchange/demand reaction,NA,NA,NA
EX_leuktrB4[e],0.5023341492249904,0,169.7575135689318,56.234172310677174,Exchange of Leukotriene B4,Exchange/demand reaction,NA,NA,NA
EX_leuktrE4[e],1,0,136.78778208835124,NA,Exchange of Leukotriene E4,Exchange/demand reaction,NA,NA,NA
EX_meoh[e],-1,0,-780.6347526554108,NA,Exchange of Methanol,Exchange/demand reaction,NA,NA,NA
EX_ocdcea[e],1,0,25.310742167458848,NA,Exchange of Octadecenoate (N-C18:1),Exchange/demand reaction,NA,NA,NA
EX_spc_hs[e],-0.9750982291736091,0,-35.89459542598492,-0.4525541950274981,Exchange of Sphingosylphosphorylcholine (Homo Sapiens),Exchange/demand reaction,NA,NA,NA
EX_xylt[e],1,0,21.795068093967437,NA,Exchange of Xylitol,Exchange/demand reaction,NA,NA,NA
FATP4t,1,0,3.515184889984131,0,Fatty Acid Electroneutral Transport,"Transport, extracellular",10998.1,NA,"PMID:10479480,PMID:12856180,PMID:15522816"
FATP6t,2.255560486972545,0,0.2600600975036621,-0.6743134930222306,Fatty Acid Electroneutral Transport,"Transport, extracellular",10998.1 or 11001.1,NA,"PMID:10479480,PMID:12856180,PMID:15522816"
FATP7t,1,0,400.9956561033726,0,Fatty Acid Electroneutral Transport,"Transport, extracellular",10998.1 or 11001.1,NA,"PMID:10479480,PMID:12856180,PMID:15522816"
FATP9t,1.0219831279911196,0,0.13019725799560547,-11.97539581647208,Fatty Acid Electroneutral Transport,"Transport, extracellular",10998.1 or 11001.1,NA,"PMID:10479480,PMID:12856180,PMID:15522816"
FOLt2,0.6519680066594278,0,-24.88657768321298,-118.12658294228055,Folate Transport via Anion Antiport,"Transport, extracellular",6573.1 or 6573.2,NA,"PMID:11375437,PMID:14770311"
FUCGALFUCGALACGLCGALGLUSIDEte,-1,0,-0.6914419231791937,NA,Blood Group Intracellular Transport,"Transport, extracellular",NA,NA,NA
GLB1,0.6345277331227075,0,48.07925473868176,10.750282092520296,Beta-Galactosidase,Sphingolipid metabolism,(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1),NA,"PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950"
GLCt2_2,-1,0,-536.9957494456709,NA,Transport of D-Glucose  via Proton Symport,"Transport, extracellular",6523.1,NA,"PMID:11024018,PMID:11034615,PMID:12748858,PMID:2490366,PMID:8063771"
GluForTx,1,0,381.49028628344536,NA,Glutamate Formimidoyltransferase,Histidine metabolism,10841.1 or 10841.2,NA,PMID:12815595
GLUt6,0.7894502931929503,0,486.6404174580574,57.25892337217666,"Glutamate Transport via Na, H Symport And K Antiport","Transport, extracellular",6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1,NA,PMID:14530974
GLYBt4_2_r,-1,0,-419.9508181566238,NA,Betaine Transport (Sodium Symport) (2:1),"Transport, extracellular",6539.1,NA,PMID:12719981
GLYCK2,1,0,5.698516616885949,NA,Glycerate Kinase,Glyoxylate and dicarboxylate metabolism,NA,NA,PMID:9038835
GLYtm,-1,0,-654.5792117115021,NA,"Transport of Glycine, Passive, Mitochondrial","Transport, mitochondrial",NA,NA,PMID:7388024
HCO3_CLt,0.9156141267359733,0,685.0377250724792,30.177009994983674,Bicarbonate Transport (Cl-/Hco3- Exchange),"Transport, extracellular",6522.1 or 83697.1 or 6521.1 or 6508.2 or 6508.1,NA,"PMID:11302728,PMID:12027221,PMID:14722772"
HDCEAtr,3.575645208134973,0,17.908171855647115,-31.813947231141817,Fatty Acid Transport via Diffusion,"Transport, extracellular",11001.1,NA,"PMID:11788354,PMID:12864740"
HDD2COAtx,1,0,0.30156244571742574,NA,Transport of Trans-Hexadec-2-Enoyl Coenzyme A,"Transport, peroxisomal",NA,NA,NA
HESTRATRIOLte,1,0,1.8695971818664028,NA,Hydroxylated Estrogen Derivative Transport,"Transport, extracellular",NA,NA,NA
HESTRATRIOLtr,-1,0,-1.8695971818664028,NA,Hydroxylated Estrogen Derivative Transport,"Transport, endoplasmic reticular",NA,NA,NA
HKYNH,1,0,194.99180902760625,NA,3-Hydroxy-L-Kynurenine Hydrolase,Tryptophan metabolism,8942.1,NA,PMID:9180257
HMGCOAtm,-1.8520196558688726,0,-75.6405790334329,253.19652744942604,Hydroxymethylglutaryl Coenzyme A Reversible Mitochondrial Transport,"Transport, mitochondrial",NA,NA,PMID:14713247
HMGCOAtx,1.9490536224806632,0,269.28175084180833,-86.65926558818593,Hydroxymethylglutaryl Coenzyme A Reversible Peroxisomal Transport,"Transport, peroxisomal",NA,NA,PMID:14713247
HOXG,-0.6508148709513072,0,0.7819530570003019,3.696777518557862,Heme Oxygenase 1,Heme degradation,3162.1 or 3163.1,NA,PMID:16356137
HYPTROX,1,0,0.12541689315133822,NA,Hypotaurine Oxidase,Taurine and hypotaurine metabolism,NA,NA,PMID:15189131
INSTt4,-0.43109927298495887,0.004392155228090881,4.701671023619175,11.827297214084863,Transport of Inositol via Sodium Symport,"Transport, extracellular",6526.1,NA,"PMID:12748858,PMID:1372904,PMID:15546855,PMID:7537337,PMID:7789985"
LEUKTRA4t,1,0,460.0519696660519,NA,Transport of Leukotriene A4,"Transport, extracellular",387775.1,NA,"PMID:15987839,PMID:9927705"
LEUKTRD4t,-1,0,-136.78778208835124,NA,Transport of Leukotriene D4,"Transport, extracellular",NA,NA,"PMID:10358072,PMID:12507753,PMID:9334206"
LGNCt,-0.9875071119318917,0,0.16202071380615235,25.776051079177858,Fatty Acid Transport via Diffusion,"Transport, extracellular",11001.1,NA,"PMID:11788354,PMID:12864740"
LNLCt,1.0530609656192689,0,228.82716429982185,-5.913994031835924,Linoleic Acid (N-C18:2) Transport in via Diffusion,"Transport, extracellular",10998.1,NA,"PMID:11788354,PMID:12864740"
LNLNCAt,-0.5854803888917964,0,-18.569184894332427,-4.8548637718409,Fatty Acid Transport via Diffusion,"Transport, extracellular",10998.1,NA,"PMID:11788354,PMID:12864740"
LPS3,1,0,0.4172384291602728,NA,Lipase,Triacylglycerol synthesis,11343.1 or 11343.2,NA,PMID:9495531
LTDCL,1,0,9.141549068828928,NA,L-Tryptophan Decarboxy-Lyase,Tryptophan metabolism,1644.1,NA,PMID:9924972
LYSt4,1,0,139.14244136003555,NA,Transport of L-Lysine  via Sodium Symport,"Transport, extracellular",11254.1 or 6584.1,NA,"PMID:11133652,PMID:12719981"
MALTt1r,-0.7896802779859579,0,21.806448663774134,185.55830491191,Maltose Transport (Uniport),"Transport, extracellular",6515.1,NA,"PMID:10421229,PMID:12750891,PMID:3170580,PMID:8504756,PMID:9230074"
MCD,0.8116294537109563,0,4.036186878977927,0.41967673122135457,Malonyl Coenzyme A Decarboxylase Cytoplasmic,Fatty acid oxidation,23417.1,NA,NA
MCDm,0.5245507396887807,0,1.7341193445319942,0.5408057194720998,"Malonyl Coenzyme A Decarboxylase, Mitochondrial",Fatty acid oxidation,23417.1,NA,"PMID:12123667,PMID:12955715"
MELATNOX,1,0,17.76987087405225,NA,Melatonin:NADP Oxidoreductase,Tryptophan metabolism,1557.1 or 1543.1 or 1545.1 or 1544.1,NA,PMID:15616152
MEOHt2,1,0,780.6347526554108,NA,Methanol Diffusion,"Transport, extracellular",NA,NA,NA
METLEUex,1,0,14.37539382206574,0,Methionine/Leucine Exchange (Met In),"Transport, extracellular",6520.1 and 8140.1,NA,PMID:14770310
MI1PS,1,0,10.10534856877597,NA,Myo-Inositol-1-Phosphate Synthase,Inositol phosphate metabolism,51477.1,NA,PMID:12941308
NCKt,1,0,38.54688318694159,NA,Na+/Ca2+-K+ Antiport,"Transport, extracellular",123041.2 or 57419.1 or 9187.1 or 123041.3 or 25769.1 or 123041.1,NA,"PMID:10484410,PMID:10662833,PMID:11294880,PMID:12379639,PMID:14770312,PMID:9478004"
NICRNTtn,0.4079915996922505,0,0.5265741240599158,0.22140494651836162,"Transport of Nicotinate D-Ribonucleotide, Nuclear through Pore","Transport, nuclear",NA,NA,NA
NMNATn,0.9307999978777732,0,9.908358915965632,0.35511625169165273,Nicotinamide-Nucleotide Adenylyltransferase,NAD metabolism,64802.1,NA,"PMID:11027696,PMID:11248244,PMID:12574164"
NMNATr,-1,0,-64.39994928227067,NA,Nicotinamide-Nucleotide Adenylyltransferase,NAD metabolism,349565.1 or 23057.1 or 23057.2,NA,NA
NMNtn,0.9307999978777732,0,9.908358915965632,0.35511625169165273,"Transport of Nicotinamide Ribotide, Nuclear through Pore","Transport, nuclear",NA,NA,NA
NNATn,0.4079915996922505,0,0.5265741240599158,0.22140494651836162,Nicotinate-Nucleotide Adenylyltransferase,NAD metabolism,64802.1,NA,"PMID:11027696,PMID:12574164"
O16G2e,1,0,21.806448663774134,NA,"Oligo-1, 6-Glucosidase (Strch2 ->Strch3), Extracellular",Starch and sucrose metabolism,6476.1,NA,NA
P4501B1r,1,0,1.8695971818664028,NA,Cytochrome P450 1B1,Steroid metabolism,1545.1 or 1576.1,NA,"PMID:15579107,PMID:8910454"
PEPCKm,0.8792516020115445,0,423.01728795933724,27.18031996771302,Phosphoenolpyruvate Carboxykinase (GTP),Glycolysis/gluconeogenesis,5106.1 or 5105.1,NA,PMID:8645161
PETOHMr_hs,1,0,490.57633521661757,NA,Phosphatidylethanolamine N-Methyltransferase,Glycerophospholipid metabolism,10400.2 or 10400.1 or 10400.3,NA,PMID:9989271
SALMCOM2,0.8009423019812559,0,193.63010420463235,21.40188653889745,S-Adenosyl-L-Methionine:Catechol O-Methyltransferase,Tyrosine metabolism,118881.1,NA,PMID:7897657
SARCOXp,-0.6665648664195065,0,6.0455473777429,30.21666238296586,"Sarcosine Oxidase, Peroxisomal","Glycine, serine, alanine, and threonine metabolism",51268.1,NA,PMID:10642506
SARCStp,-0.6665648664195065,0,6.0455473777429,30.21666238296586,"Transport of Sarcosine, Peroxisomal","Transport, peroxisomal",NA,NA,NA
SMPD4,0.9750982291736091,0,35.89459542598492,0.4525541950274981,Sphingomyelinase,Sphingolipid metabolism,6610.1,NA,"PMID:12069827,PMID:9972865"
SPC_HSt,-0.9750982291736091,0,-35.89459542598492,-0.4525541950274981,Sphingosylphosphorylcholine Transport (Diffusion),"Transport, extracellular",NA,NA,PMID:12069827
SPHMYLNtl,1,0,17.19301249881415,NA,Sphingomyelin Intracellular Transport,"Transport, lysosomal",NA,NA,PMID:15907394
SPODMe,1,0,6.3118527808583575,NA,"Superoxide Dismutase, Extracellular",ROS detoxification,6649.1,NA,"PMID:12126755,PMID:3476950,PMID:9228011"
STRDNCCPT1,-1,0,-50.47565012784589,NA,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
STS2,1,0,0.27628631352030936,NA,Steryl-Sulfatase,Steroid metabolism,412.1,NA,"PMID:2668275,PMID:6957717"
THMMPt4,-0.9899650792581228,0,-676.5317571563244,-3.411588792783022,Thiamine Monophosphate Transport in via Anion Antiport,"Transport, extracellular",6573.1 or 6573.2,NA,"PMID:10542220,PMID:14770311"
TRDR2,1,0,0.0161121236808451,NA,Thioredoxin (Ubiquinone 10) Reductase (NADPH),Miscellaneous,7296.1 or 7296.4 or 7296.2 or 7296.3,NA,"PMID:12435734,PMID:8577704,PMID:8999974"
TRDR3,1,0,0.24696850856507316,NA,Thioredoxin (Ubiquinone 10) Reductase (NADH),Miscellaneous,7296.4 or 7296.1 or 7296.3 or 7296.2,NA,"PMID:12435734,PMID:8577704,PMID:8999974"
TYRCBOX,1,0,0.27424881681712265,NA,L-Tyrosine Carboxy-Lyase,Tyrosine metabolism,1644.1,NA,PMID:6131938
UDPGLCter,1,0,0.7822261562353305,NA,UDP-Glc Endoplasmic Reticulum Transport via CMP Antiport,"Transport, endoplasmic reticular",NA,NA,PMID:10369669
URAt,-1,0,-894.8191384063721,NA,Uracil Transport via Faciliated Diffusion,"Transport, extracellular",3177.1,NA,"PMID:12006583,PMID:12838422"
XYLTD_Dr,1,0,5.179293055071466,NA,Xylitol Dehydrogenase (D-Xyulose-Forming),Pentose phosphate pathway,NA,NA,PMID:6821187
XYLTt,-1,0,-21.795068093967437,NA,Xylitol Transport via Passive Diffusion,"Transport, extracellular",NA,NA,PMID:6821187
r0016,-0.8638645946555876,0,3.702992865408201,50.698620822668076,Fe (II):Oxygen Oxidoreductase,Miscellaneous,1356.1 or (2512.1 and 2495.1 and 1356.1) or (94033.1),NA,"PMID:16405854,PMID:2154449,PMID:9162052,PMID:9722559"
r0142,-0.36280785381627273,0,0.9486837668506701,2.0290169864700642,Sulfite:Oxygen Oxidoreductase,Methionine and cysteine metabolism,6821.1,NA,"PMID:12763039,PMID:16475804,PMID:17459792"
r0179,1,0,187.3349358431697,NA,Succinate-Semialdehyde:NADP+ Oxidoreductase,Glutamate metabolism,NA,NA,"PMID:4066712,PMID:7814412"
r0431,-1.0765265774008177,0,-18.523567190502398,0.6826520853480077,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,Fatty acid oxidation,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0432,1,0,19.79993092693882,NA,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,Fatty acid oxidation,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0474,0.7989859428010285,0,366.45827253880503,40.94710381252766,2-Deoxyadenosine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,Nucleotide interconversion,50484.1 and 6240.1 and 6241.1,NA,"PMID:6121703,PMID:8074691"
r0475,1,0,18.52096484536683,NA,2-Deoxyadenosine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,Nucleotide interconversion,50484.1 and 6240.1 and 6241.1,NA,"PMID:6121703,PMID:8074691"
r0502,1,0,6.416874807049497,NA,Xanthine:NAD+ Oxidoreductase,Purine catabolism,7498.1,NA,"PMID:11246119,PMID:12632927"
r0552,-0.3904095294608455,0,-248.34907964535356,-108.88247606996875,P-Cumic Alcohol:NAD+ Oxidoreductase,"Glycine, serine, alanine, and threonine metabolism",501.1,NA,"PMID:10505788,PMID:7646513"
r0553,0.7198019932140257,0,668.2998980583191,108.88247606996875,P-Cumic Alcohol:NADP+ Oxidoreductase,"Glycine, serine, alanine, and threonine metabolism",501.1,NA,"PMID:10505788,PMID:7646513"
r0594,-0.39132599093946713,7.833848070287106e-13,0.9343640156505093,2.1357983429909173,L-2-Aminoadipate-6-Semialdehyde:NAD+ 6-Oxidoreductase Lysine Degradation,Lysine metabolism,501.1,NA,PMID:2160277
r0637,1,0,16.08481860108767,NA,Octanoyl Coenzyme A:L-Carnitine O-Octanoyltransferase,Fatty acid oxidation,54677.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0653,-0.4916740007509949,0,125.79386488206387,369.13995738124845,Myristoyl Coenzyme A:Acetylcoa C-Myristoyltransferase,Fatty acid oxidation,(10449.1 and 3032.1) or (3032.1 and 30.1),NA,"PMID:10706581,PMID:1121274,PMID:1679347,PMID:3194209,PMID:6378901,PMID:8241273"
r0706,1,0,2.544879597374873,NA,"Acyl-Coenzyme A Dehydrogenase Family, Member 9 Bile Acid Biosynthesis",Bile acid synthesis,28976.1,NA,"PMID:11356170,PMID:8943006"
r0714,-0.4916740007509949,0,125.79386488206387,369.13995738124845,(S)-3-Hydroxyhexadecanoyl Coenzyme A:NAD+ Oxidoreductase,Fatty acid oxidation,3030.1 and 1962.1 and 3033.1,NA,"PMID:10231530,PMID:10329704,PMID:1550553,PMID:1651711,PMID:7150615,PMID:8188243,PMID:8687463,PMID:9553139"
r0716,-0.4916740007509949,0,125.79386488206387,369.13995738124845,(S)-3-Hydroxyhexadecanoyl Coenzyme A Hydro-Lyase,Miscellaneous,3030.1 and 1962.1 and 1892.1,NA,"PMID:8012501,PMID:8188243"
r0839,-1,0,-734.0357380949974,NA,Postulated Transport Reaction,"Transport, extracellular",NA,NA,PMID:7419607
r0983,0.4909500894345023,0,3.808809508730349,1.300428601547347,"Solute Carrier Family 27 (Fatty Acid Transporter), Member 5 Tcdb:4.C.1.1.5 Tcdb:4.C.1.1.8","Transport, endoplasmic reticular",10998.1,NA,"PMID:11023036,PMID:12739169,PMID:12856180,PMID:12883891,PMID:1554704,PMID:18021224,PMID:4553030,PMID:793184,PMID:8725559,PMID:8781017"
r0984,-0.4909500894345023,0,-3.808809508730349,-1.300428601547347,"Solute Carrier Family 27 (Fatty Acid Transporter), Member 5 Tcdb:4.C.1.1.5 Tcdb:4.C.1.1.8","Transport, lysosomal",10998.1,NA,"PMID:11023036,PMID:12739169,PMID:12856180,PMID:12883891,PMID:1554704,PMID:18021224,PMID:4553030,PMID:793184,PMID:8725559,PMID:8781017"
r0997,1,0,16.08481860108767,NA,Cot Facilitated Diffusion,"Transport, peroxisomal",54677.1,NA,"PMID:14598172,PMID:1735445,PMID:18406340,PMID:1988962,PMID:2351134,PMID:2355017,PMID:6361812,PMID:7892212,PMID:8132483"
r1001,-1,0,-0.7051983148938631,NA,Facilitated Diffusion,"Transport, mitochondrial",NA,NA,"PMID:14598172,PMID:1735445,PMID:18406340,PMID:1988962,PMID:2351134,PMID:2355017,PMID:6361812,PMID:7892212,PMID:8132483"
r1005,1,0,19.79993092693882,NA,Facilitated Diffusion,"Transport, mitochondrial",NA,NA,"PMID:14598172,PMID:1735445,PMID:18406340,PMID:1988962,PMID:2351134,PMID:2355017,PMID:6361812,PMID:7892212,PMID:8132483"
r1252,-0.5804426530680243,0,0.30156244571742574,1.1359642615258592,Long-Chain-Fatty-Acid---Coa Ligase,Fatty acid oxidation,2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1,NA,PMID:8584017
r1401,-2.27508944429387,0,-16.89900387103013,43.40538575138301,Facilitated Diffusion,Fatty acid oxidation,NA,NA,"PMID:14598172,PMID:6361812,PMID:8132483"
r1423,1,0,998.5046467468262,NA,Facilitated Diffusion,"Transport, extracellular",NA,NA,"PMID:10938543,PMID:11493685,PMID:12713833,PMID:12747791,PMID:14640555,PMID:17259996,PMID:17504134,PMID:17826101,PMID:7011879,PMID:7672338"
r1544,-1.143100136283397,0.02496148209890621,-1.4809296806231143,0.09888536496050655,Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.1,"Transport, extracellular",8140.1,NA,"PMID:14770309,PMID:14770310"
r1547,1.4397676935939574,2.3684367123077976e-6,0.718864629936125,-3.9881572151247995,Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.1,"Transport, extracellular",8140.1,NA,"PMID:14770309,PMID:14770310"
r1548,1.8682727304779285,0.0019410384127370734,0.533968563079834,-1.7639244152829052,Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.1,"Transport, extracellular",8140.1,NA,"PMID:14770309,PMID:14770310"
r1551,1.57307182775797,4.351894340778143e-11,4.220996721309796,-0.9400959117993712,Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.1,"Transport, extracellular",8140.1,NA,"PMID:14770309,PMID:14770310"
r1554,1.0069154347852085,0,56.49437427963316,-0.1946684719696641,Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.1,"Transport, extracellular",8140.1,NA,"PMID:14770309,PMID:14770310"
r1557,0.9878954642018433,0,33.034618638733775,0.20115178644545376,Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.1,"Transport, extracellular",8140.1,NA,"PMID:14770309,PMID:14770310"
